gene,SRR1222460,SRR1222455,SRR1222450,SRR1222448,SRR1222456
TraesCS7A02G358100,1.0,2.807354922057604,3.0,2.807354922057604,1.0
TraesCS6D02G136500,2.321928094887362,2.584962500721156,3.4594316186372973,2.807354922057604,3.321928094887362
TraesCS4D02G132500,3.584962500721156,3.0,3.807354922057604,3.807354922057604,2.584962500721156
TraesCS4D02G102200,4.754887502163468,3.807354922057604,3.807354922057604,4.459431618637297,3.9068905956085187
TraesCS4B02G176900,5.459431618637297,4.169925001442312,4.523561956057013,3.4594316186372973,4.643856189774724
TraesCS4B02G176900,5.392317422778761,4.087462841250339,4.459431618637297,3.4594316186372973,4.584962500721156
TraesCS7A02G130600,4.0,4.169925001442312,4.0,4.247927513443585,4.807354922057604
TraesCS7A02G130600,3.700439718141092,3.807354922057604,3.700439718141092,3.9068905956085187,4.459431618637297
TraesCS4A02G013700,2.807354922057604,3.169925001442312,3.700439718141092,3.321928094887362,2.321928094887362
TraesCS4A02G013700,2.807354922057604,3.0,3.700439718141092,3.321928094887362,2.321928094887362
TraesCS1D02G283900,6.442943495848728,6.918863237274595,7.442943495848728,8.330916878114618,8.049848549450562
TraesCS1D02G219200,1.0,2.807354922057604,2.807354922057604,2.0,1.584962500721156
TraesCS5D02G467300,3.321928094887362,2.584962500721156,3.0,2.807354922057604,3.584962500721156
TraesCS3A02G209200,4.087462841250339,4.087462841250339,4.523561956057013,5.087462841250339,3.700439718141092
TraesCS3A02G209200,3.700439718141092,3.807354922057604,4.169925001442312,4.754887502163468,3.321928094887362
TraesCS1D02G275900,3.807354922057604,3.700439718141092,3.700439718141092,4.0,3.169925001442312
TraesCS2B02G233200,5.754887502163468,5.247927513443585,5.0,5.754887502163468,5.357552004618084
TraesCS5D02G025300,1.0,2.807354922057604,2.321928094887362,2.321928094887362,1.0
TraesCS2A02G397100,5.087462841250339,5.247927513443585,5.20945336562895,5.321928094887363,5.20945336562895
TraesCS2A02G397100,5.087462841250339,5.247927513443585,5.20945336562895,5.321928094887363,5.20945336562895
TraesCS2A02G397100,5.087462841250339,5.247927513443585,5.20945336562895,5.321928094887363,5.20945336562895
TraesCS2A02G397100,5.087462841250339,5.247927513443585,5.20945336562895,5.321928094887363,5.20945336562895
TraesCS7A02G081300,3.807354922057604,3.169925001442312,2.807354922057604,2.807354922057604,2.321928094887362
TraesCS7B02G309300,4.857980995127572,4.087462841250339,4.754887502163468,5.169925001442312,4.954196310386875
TraesCS7B02G309300,4.584962500721156,3.807354922057604,4.523561956057013,4.906890595608519,4.643856189774724
TraesCS7B02G309300,4.643856189774724,3.9068905956085187,4.584962500721156,4.954196310386875,4.754887502163468
TraesCS7D02G083200,3.584962500721156,3.9068905956085187,3.584962500721156,4.087462841250339,3.0
TraesCS3A02G357600,1.584962500721156,4.087462841250339,5.554588851677638,3.0,4.087462841250339
TraesCS3A02G209300,3.4594316186372973,3.807354922057604,4.087462841250339,2.807354922057604,3.700439718141092
TraesCS3A02G209300,3.4594316186372973,3.807354922057604,4.0,2.584962500721156,3.584962500721156
TraesCS5B02G300100,4.169925001442312,3.0,4.169925001442312,4.643856189774724,4.0
TraesCS5B02G300100,3.807354922057604,2.584962500721156,3.807354922057604,4.321928094887363,3.700439718141092
TraesCS5B02G300100,3.9068905956085187,2.807354922057604,4.0,4.459431618637297,3.807354922057604
TraesCS7A02G002100,3.0,3.0,2.321928094887362,2.0,3.0
TraesCS7D02G084400,5.807354922057604,6.022367813028454,6.20945336562895,6.044394119358453,5.247927513443585
TraesCS6D02G160500,5.087462841250339,4.459431618637297,4.0,4.523561956057013,5.426264754702098
TraesCS4A02G375000,2.321928094887362,3.0,2.807354922057604,3.0,1.0
TraesCS5B02G536600,1.584962500721156,4.643856189774724,4.169925001442312,4.523561956057013,1.584962500721156
TraesCS5B02G536600,2.321928094887362,5.169925001442312,4.754887502163468,5.087462841250339,2.0
TraesCS2A02G109900,7.05528243550119,7.098032082960526,6.870364719583405,7.05528243550119,7.577428828035749
TraesCS7D02G428400,5.087462841250339,4.0,4.643856189774724,4.247927513443585,4.087462841250339
TraesCS6D02G030300,2.584962500721156,3.700439718141092,3.700439718141092,4.169925001442312,1.584962500721156
TraesCS6D02G030300,2.584962500721156,3.584962500721156,3.700439718141092,4.169925001442312,1.584962500721156
TraesCS6A02G290800,3.584962500721156,2.807354922057604,3.9068905956085187,4.0,3.169925001442312
TraesCS3D02G420500,7.7073591320808825,6.9886846867721655,7.475733430966398,7.247927513443585,7.693486957499325
TraesCS5B02G182200,6.820178962415188,5.523561956057013,6.066089190457772,5.906890595608519,6.78135971352466
TraesCS5B02G090000,3.9068905956085187,4.0,3.700439718141092,3.9068905956085187,4.0
TraesCS1D02G187600,2.321928094887362,3.584962500721156,3.321928094887362,3.169925001442312,2.0
TraesCS1A02G040400,1.0,3.169925001442312,3.700439718141092,3.700439718141092,1.584962500721156
TraesCS1A02G394500,5.78135971352466,5.044394119358453,4.321928094887363,5.357552004618084,5.20945336562895
TraesCS3D02G369700,5.0,4.523561956057013,4.906890595608519,5.247927513443585,3.169925001442312
TraesCS3D02G369700,5.129283016944966,4.643856189774724,5.044394119358453,5.392317422778761,3.321928094887362
TraesCS3D02G369700,5.0,4.523561956057013,4.954196310386875,5.247927513443585,3.169925001442312
TraesCS4A02G252900,1.0,1.584962500721156,2.321928094887362,4.392317422778761,3.169925001442312
TraesCS3A02G403800,3.321928094887362,3.169925001442312,3.169925001442312,4.523561956057013,3.700439718141092
TraesCS6A02G260800,2.807354922057604,2.0,2.584962500721156,2.321928094887362,2.321928094887362
TraesCS4B02G203200,4.807354922057604,4.087462841250339,4.523561956057013,4.523561956057013,4.247927513443585
TraesCS5D02G127900,2.584962500721156,3.169925001442312,3.321928094887362,3.0,2.321928094887362
TraesCS1B02G125300,4.321928094887363,2.584962500721156,1.584962500721156,1.584962500721156,3.169925001442312
TraesCS6B02G411100,2.807354922057604,3.0,2.807354922057604,3.169925001442312,3.321928094887362
TraesCS3B02G489000,3.9068905956085187,4.0,2.807354922057604,3.0,3.321928094887362
TraesCS4A02G080700,1.0,2.0,2.321928094887362,2.807354922057604,3.0
TraesCS4A02G080700,1.0,2.0,2.321928094887362,2.807354922057604,3.0
TraesCS4D02G159600,3.700439718141092,5.0,4.459431618637297,5.087462841250339,3.807354922057604
TraesCS4D02G159600,3.584962500721156,4.857980995127572,4.321928094887363,4.954196310386875,3.700439718141092
TraesCS4D02G130900,3.169925001442312,5.78135971352466,6.321928094887363,5.700439718141092,2.321928094887362
TraesCS2D02G167700,2.321928094887362,2.807354922057604,2.584962500721156,2.321928094887362,2.0
TraesCS2B02G451600,2.321928094887362,2.0,1.0,2.321928094887362,2.584962500721156
TraesCS1B02G138600,4.857980995127572,3.584962500721156,4.247927513443585,4.459431618637297,4.700439718141092
TraesCS6A02G378200,2.584962500721156,2.807354922057604,2.0,2.0,1.584962500721156
TraesCS6A02G378200,2.584962500721156,2.807354922057604,2.0,2.0,1.584962500721156
TraesCS5A02G287100,2.584962500721156,1.584962500721156,2.0,3.584962500721156,2.584962500721156
TraesCS1B02G251300,4.392317422778761,5.087462841250339,4.459431618637297,4.700439718141092,3.321928094887362
TraesCS6B02G430600,6.357552004618084,6.3750394313469245,6.22881869049588,6.442943495848728,7.383704292474052
TraesCS7B02G015400,1.0,1.0,1.584962500721156,1.0,0.0
TraesCS3B02G569600,1.0,3.0,2.321928094887362,2.321928094887362,3.584962500721156
TraesCS6B02G285600,2.0,3.4594316186372973,3.4594316186372973,4.754887502163468,3.584962500721156
TraesCS5B02G426600,5.087462841250339,3.9068905956085187,4.087462841250339,3.700439718141092,5.169925001442312
TraesCS5A02G438800,5.78135971352466,3.807354922057604,2.807354922057604,4.0,5.169925001442312
TraesCS7A02G343200,1.0,3.321928094887362,3.169925001442312,3.0,1.0
TraesCS2B02G398000,2.807354922057604,3.321928094887362,3.807354922057604,4.321928094887363,3.169925001442312
TraesCS2B02G398000,2.807354922057604,3.321928094887362,3.700439718141092,4.321928094887363,3.169925001442312
TraesCS6B02G227800,3.4594316186372973,2.321928094887362,2.807354922057604,2.0,2.584962500721156
TraesCS7B02G184100,6.741466986401147,6.643856189774724,7.199672344836364,7.266786540694901,6.266786540694901
TraesCS7B02G184100,6.741466986401147,6.643856189774724,7.199672344836364,7.266786540694901,6.266786540694901
TraesCS6B02G398800,2.321928094887362,2.584962500721156,2.321928094887362,2.807354922057604,3.321928094887362
TraesCS7D02G188000,3.0,2.321928094887362,3.700439718141092,4.857980995127572,4.0
TraesCS5A02G093100,5.357552004618084,4.087462841250339,4.087462841250339,5.0,4.754887502163468
TraesCS6A02G221300,1.584962500721156,3.0,2.584962500721156,2.807354922057604,1.584962500721156
TraesCS6A02G221300,1.584962500721156,3.0,2.584962500721156,2.807354922057604,1.584962500721156
TraesCS5D02G332000,1.0,2.0,2.321928094887362,2.0,1.0
TraesCS5D02G332000,1.0,2.0,2.0,2.0,1.0
TraesCS5D02G048400,4.906890595608519,4.857980995127572,5.357552004618084,5.357552004618084,4.807354922057604
TraesCS2A02G004700,3.169925001442312,3.9068905956085187,4.247927513443585,4.169925001442312,2.807354922057604
TraesCS4D02G076600,1.584962500721156,1.584962500721156,1.584962500721156,1.0,1.0
TraesCS7A02G150900,5.247927513443585,5.523561956057013,6.022367813028454,6.554588851677638,5.491853096329675
TraesCS3B02G273900,2.321928094887362,4.807354922057604,4.321928094887363,4.754887502163468,1.584962500721156
TraesCS3B02G273900,2.584962500721156,5.129283016944966,4.643856189774724,5.087462841250339,2.0
TraesCS3B02G273900,2.321928094887362,4.807354922057604,4.321928094887363,4.754887502163468,1.584962500721156
TraesCS1D02G335700,2.0,3.169925001442312,3.321928094887362,1.0,2.321928094887362
TraesCS7A02G287400,10.755722153642282,11.086799685623452,11.2940463132715,9.839203788096944,9.861086905995395
TraesCS7A02G287400,10.869593843240784,11.200898605038445,11.40832974076739,9.952741247186488,9.975847968006784
TraesCS3D02G038400,4.807354922057604,4.0,3.169925001442312,2.807354922057604,3.0
TraesCS4D02G104100,3.4594316186372973,4.0,3.584962500721156,4.087462841250339,3.169925001442312
TraesCS4D02G104100,3.584962500721156,4.087462841250339,3.700439718141092,4.169925001442312,3.321928094887362
TraesCS4D02G104100,3.584962500721156,4.0,3.584962500721156,4.087462841250339,3.169925001442312
TraesCS7B02G076500,3.321928094887362,3.321928094887362,3.321928094887362,2.807354922057604,3.169925001442312
TraesCS7A02G242700,3.321928094887362,3.321928094887362,3.807354922057604,3.807354922057604,3.321928094887362
TraesCS1A02G314100,0.0,3.4594316186372973,3.9068905956085187,3.169925001442312,1.0
TraesCS3A02G344000,5.044394119358453,5.357552004618084,5.392317422778761,5.0,5.459431618637297
TraesCS5A02G265700,3.169925001442312,3.0,2.584962500721156,2.0,2.807354922057604
TraesCS1A02G212600,8.129283016944967,7.392317422778761,5.554588851677638,7.108524456778169,8.049848549450562
TraesCS2A02G467100,5.129283016944966,3.584962500721156,3.4594316186372973,4.523561956057013,5.044394119358453
TraesCS1D02G407500,8.194756854422248,7.554588851677638,7.599912842187128,7.366322214245816,8.087462841250339
TraesCS1D02G395700,4.857980995127572,3.700439718141092,4.169925001442312,4.321928094887363,3.4594316186372973
TraesCS1D02G395700,4.754887502163468,3.584962500721156,4.087462841250339,4.169925001442312,3.321928094887362
TraesCS1B02G158100,3.0,3.700439718141092,2.584962500721156,3.0,4.247927513443585
TraesCS5D02G264700,2.0,3.0,3.321928094887362,3.321928094887362,2.321928094887362
TraesCS3A02G261400,3.807354922057604,3.584962500721156,3.700439718141092,4.087462841250339,3.9068905956085187
TraesCS3A02G261400,3.807354922057604,3.584962500721156,3.700439718141092,4.087462841250339,4.0
TraesCS3A02G261400,3.807354922057604,3.584962500721156,3.584962500721156,4.0,3.9068905956085187
TraesCS1B02G117900,5.247927513443585,5.584962500721156,5.672425341971495,5.807354922057604,4.754887502163468
TraesCS4D02G199100,1.584962500721156,2.807354922057604,2.321928094887362,2.584962500721156,1.584962500721156
TraesCS4D02G199100,1.584962500721156,2.807354922057604,2.321928094887362,2.584962500721156,1.584962500721156
TraesCS4D02G199100,2.0,3.0,2.584962500721156,2.807354922057604,2.0
TraesCS4D02G199100,1.584962500721156,2.807354922057604,2.321928094887362,2.584962500721156,1.584962500721156
TraesCS7D02G231100,4.643856189774724,3.584962500721156,3.700439718141092,4.169925001442312,4.321928094887363
TraesCS1B02G048800,4.700439718141092,2.807354922057604,2.584962500721156,4.321928094887363,2.584962500721156
TraesCS4D02G354100,5.392317422778761,3.807354922057604,3.321928094887362,1.584962500721156,4.321928094887363
TraesCS7A02G075500,5.169925001442312,3.700439718141092,4.700439718141092,4.523561956057013,4.954196310386875
TraesCS1A02G142500,3.700439718141092,4.392317422778761,4.807354922057604,4.754887502163468,3.321928094887362
TraesCS1A02G142500,3.700439718141092,4.459431618637297,4.857980995127572,4.807354922057604,3.321928094887362
TraesCS6B02G210700,2.321928094887362,2.321928094887362,2.0,2.321928094887362,3.0
TraesCS2B02G120300,3.169925001442312,2.807354922057604,4.0,3.700439718141092,2.0
TraesCS6D02G221600,3.700439718141092,2.584962500721156,3.321928094887362,3.4594316186372973,3.807354922057604
TraesCS2D02G468600,3.584962500721156,4.321928094887363,3.700439718141092,4.906890595608519,4.247927513443585
TraesCS5D02G029800,1.0,2.584962500721156,2.321928094887362,2.0,1.584962500721156
TraesCS4A02G080200,4.584962500721156,5.357552004618084,5.285402218862249,5.247927513443585,5.392317422778761
TraesCS1D02G294400,1.0,3.4594316186372973,3.807354922057604,3.807354922057604,1.584962500721156
TraesCS7A02G337900,4.954196310386875,4.857980995127572,4.700439718141092,4.523561956057013,4.523561956057013
TraesCS7A02G241700,3.0,5.0,5.459431618637297,5.0,2.584962500721156
TraesCS5A02G200900,1.584962500721156,2.584962500721156,2.584962500721156,3.169925001442312,1.584962500721156
TraesCS5A02G200900,1.584962500721156,2.321928094887362,2.321928094887362,3.169925001442312,1.584962500721156
TraesCS5A02G135700,2.321928094887362,3.4594316186372973,3.169925001442312,4.087462841250339,3.4594316186372973
TraesCS5A02G135700,2.0,3.169925001442312,2.807354922057604,3.807354922057604,3.169925001442312
TraesCS6B02G342200,1.584962500721156,2.321928094887362,2.321928094887362,2.807354922057604,1.584962500721156
TraesCS1A02G171400,5.321928094887363,4.0,4.392317422778761,3.700439718141092,4.754887502163468
TraesCS7D02G191200,5.930737337562887,5.129283016944966,5.357552004618084,5.754887502163468,6.6293566200796095
TraesCS2D02G433600,3.0,3.321928094887362,3.4594316186372973,3.4594316186372973,3.169925001442312
TraesCS7D02G476700,6.6865005271832185,5.554588851677638,4.459431618637297,5.321928094887363,6.129283016944966
TraesCS7D02G476700,6.6865005271832185,5.554588851677638,4.459431618637297,5.321928094887363,6.129283016944966
TraesCS1A02G367900,6.599912842187128,5.832890014164741,6.832890014164741,6.108524456778169,7.044394119358453
TraesCS6A02G405500,2.0,4.247927513443585,4.169925001442312,4.087462841250339,2.0
TraesCS6A02G405500,2.0,4.392317422778761,4.321928094887363,4.247927513443585,2.0
TraesCS5D02G508600,2.0,3.4594316186372973,3.321928094887362,4.247927513443585,2.321928094887362
TraesCS5D02G508600,2.321928094887362,3.4594316186372973,3.4594316186372973,4.321928094887363,2.321928094887362
TraesCS3B02G229600,5.977279923499917,5.459431618637297,5.857980995127572,5.78135971352466,5.857980995127572
TraesCS6D02G222200,6.20945336562895,4.0,2.0,4.523561956057013,5.672425341971495
TraesCS6B02G229300,5.285402218862249,5.807354922057604,6.129283016944966,6.066089190457772,5.247927513443585
TraesCS4B02G160100,2.807354922057604,2.807354922057604,2.584962500721156,1.584962500721156,2.584962500721156
TraesCS3B02G314300,8.751544059089099,7.392317422778761,6.954196310386875,7.22881869049588,8.721099188707186
TraesCS4B02G095200,2.584962500721156,2.0,2.321928094887362,3.9068905956085187,2.0
TraesCS3B02G472000,3.4594316186372973,2.807354922057604,2.807354922057604,3.584962500721156,3.700439718141092
TraesCS3B02G472000,3.584962500721156,2.807354922057604,2.807354922057604,3.584962500721156,3.700439718141092
TraesCS3B02G228500,8.800899899920305,8.247927513443585,8.243173983472952,8.388017285345136,8.731319031025064
TraesCS4D02G068100,6.643856189774724,6.614709844115208,6.918863237274595,7.22881869049588,5.754887502163468
TraesCS6B02G330100,5.459431618637297,5.321928094887363,5.584962500721156,5.832890014164741,5.20945336562895
TraesCS6D02G206900,2.0,2.321928094887362,1.584962500721156,2.0,0.0
TraesCS3B02G336800,3.807354922057604,3.700439718141092,3.9068905956085187,5.426264754702098,4.392317422778761
TraesCS2D02G197500,5.247927513443585,5.426264754702098,5.357552004618084,5.78135971352466,5.491853096329675
TraesCS2D02G197500,5.247927513443585,5.426264754702098,5.321928094887363,5.78135971352466,5.491853096329675
TraesCS2D02G197500,5.247927513443585,5.426264754702098,5.321928094887363,5.78135971352466,5.491853096329675
TraesCS2A02G285500,7.475733430966398,6.794415866350106,7.066089190457772,7.339850002884624,7.294620748891627
TraesCS7D02G287200,4.247927513443585,4.700439718141092,4.754887502163468,4.857980995127572,3.584962500721156
TraesCS7A02G409900,3.584962500721156,3.169925001442312,3.700439718141092,4.392317422778761,3.9068905956085187
TraesCS4A02G035700,6.392317422778761,6.6293566200796095,6.357552004618084,6.658211482751795,5.672425341971495
TraesCS4A02G035700,6.820178962415188,7.044394119358453,6.78135971352466,7.087462841250339,6.108524456778169
TraesCS4A02G035700,6.523561956057013,6.741466986401147,6.491853096329675,6.78135971352466,5.807354922057604
TraesCS6A02G285500,4.906890595608519,4.392317422778761,4.247927513443585,4.643856189774724,4.906890595608519
TraesCS6A02G011600,5.0,5.357552004618084,5.906890595608519,5.78135971352466,5.044394119358453
TraesCS3A02G077100,5.491853096329675,4.169925001442312,4.523561956057013,6.930737337562887,4.643856189774724
TraesCS3A02G077100,5.392317422778761,4.087462841250339,4.459431618637297,6.820178962415188,4.523561956057013
TraesCS1A02G079800,1.0,2.321928094887362,3.321928094887362,2.321928094887362,2.584962500721156
TraesCS1D02G191900,3.321928094887362,3.584962500721156,3.700439718141092,4.0,3.321928094887362
TraesCS3A02G408700,6.247927513443585,5.0,3.584962500721156,3.0,6.727920454563199
TraesCS4D02G216700,5.491853096329675,4.087462841250339,4.247927513443585,4.584962500721156,5.129283016944966
TraesCS6A02G354900,5.906890595608519,5.459431618637297,5.321928094887363,4.523561956057013,5.285402218862249
TraesCS6A02G354900,5.882643049361842,5.426264754702098,5.321928094887363,4.523561956057013,5.247927513443585
TraesCS3D02G128800,4.754887502163468,3.807354922057604,4.459431618637297,4.906890595608519,4.906890595608519
TraesCS3D02G128800,4.700439718141092,3.807354922057604,4.392317422778761,4.857980995127572,4.807354922057604
TraesCS6A02G266600,6.108524456778169,5.906890595608519,5.321928094887363,5.857980995127572,5.930737337562887
TraesCS3B02G054200,3.584962500721156,2.0,2.584962500721156,3.169925001442312,3.321928094887362
TraesCS2A02G581400,0.0,1.584962500721156,1.584962500721156,2.0,0.0
TraesCS7B02G408900,2.807354922057604,2.0,1.0,2.0,2.584962500721156
TraesCS4A02G057400,3.0,2.807354922057604,2.584962500721156,3.4594316186372973,2.584962500721156
TraesCS6B02G384900,3.169925001442312,3.9068905956085187,4.643856189774724,4.392317422778761,3.0
TraesCS4B02G289700,3.9068905956085187,3.0,3.700439718141092,2.0,1.584962500721156
TraesCS4B02G289700,3.9068905956085187,3.0,3.700439718141092,2.0,1.584962500721156
TraesCS4A02G363000,4.584962500721156,4.700439718141092,4.523561956057013,5.832890014164741,4.584962500721156
TraesCS7B02G342800,1.584962500721156,2.321928094887362,2.807354922057604,3.169925001442312,1.0
TraesCS7B02G342800,1.584962500721156,2.0,2.807354922057604,3.0,1.0
TraesCS7B02G342800,1.0,1.584962500721156,2.321928094887362,2.584962500721156,1.0
TraesCS4B02G267000,3.9068905956085187,4.523561956057013,4.459431618637297,4.321928094887363,2.584962500721156
TraesCS4B02G267000,3.9068905956085187,4.523561956057013,4.459431618637297,4.321928094887363,2.584962500721156
TraesCS4B02G267000,3.807354922057604,4.459431618637297,4.459431618637297,4.321928094887363,2.584962500721156
TraesCS2A02G534000,7.515699838284043,6.954196310386875,7.475733430966398,7.2384047393250786,7.507794640198696
TraesCS1B02G249300,6.149747119504682,6.149747119504682,5.614709844115208,5.643856189774724,5.700439718141092
TraesCS1B02G249300,6.149747119504682,6.149747119504682,5.614709844115208,5.643856189774724,5.700439718141092
TraesCS1B02G249300,6.149747119504682,6.149747119504682,5.614709844115208,5.643856189774724,5.700439718141092
TraesCS5B02G147900,3.700439718141092,4.906890595608519,4.807354922057604,4.906890595608519,2.807354922057604
TraesCS5B02G147900,3.700439718141092,4.906890595608519,4.807354922057604,4.906890595608519,2.807354922057604
TraesCS5B02G147900,3.9068905956085187,5.087462841250339,4.954196310386875,5.044394119358453,3.0
TraesCS5B02G147900,3.9068905956085187,5.044394119358453,4.954196310386875,5.044394119358453,3.0
TraesCS5B02G147900,4.321928094887363,5.491853096329675,5.392317422778761,5.459431618637297,3.321928094887362
TraesCS5B02G147900,3.9068905956085187,5.044394119358453,4.954196310386875,5.044394119358453,3.0
TraesCS4B02G187900,2.584962500721156,3.0,2.807354922057604,2.0,1.0
TraesCS3B02G003100,3.169925001442312,4.392317422778761,4.643856189774724,4.247927513443585,2.807354922057604
TraesCS3B02G003100,3.0,4.247927513443585,4.523561956057013,4.087462841250339,2.584962500721156
TraesCS3B02G003100,3.0,4.169925001442312,4.459431618637297,4.0,2.584962500721156
TraesCS3B02G003100,3.0,4.169925001442312,4.523561956057013,4.087462841250339,2.584962500721156
TraesCS3B02G003100,3.0,4.169925001442312,4.523561956057013,4.087462841250339,2.584962500721156
TraesCS3B02G003100,3.0,4.169925001442312,4.523561956057013,4.087462841250339,2.584962500721156
TraesCS3B02G290000,5.426264754702098,3.9068905956085187,3.584962500721156,3.807354922057604,5.426264754702098
TraesCS7B02G349100,4.906890595608519,4.584962500721156,4.954196310386875,5.672425341971495,4.754887502163468
TraesCS1D02G126600,3.584962500721156,2.807354922057604,4.321928094887363,4.321928094887363,3.584962500721156
TraesCS6B02G058300,8.214319120800766,8.703903573444663,8.59245703726808,8.164906926675688,7.774787059601174
TraesCS5D02G022200,7.577428828035749,6.149747119504682,6.658211482751795,6.6293566200796095,6.870364719583405
TraesCS5D02G022200,7.60733031374961,6.169925001442312,6.6865005271832185,6.658211482751795,6.894817763307944
TraesCS5D02G022200,7.577428828035749,6.149747119504682,6.658211482751795,6.6293566200796095,6.870364719583405
TraesCS5D02G022200,7.60733031374961,6.169925001442312,6.6865005271832185,6.658211482751795,6.894817763307944
TraesCS2A02G262500,10.693486957499326,9.584962500721156,9.4655664048094,9.96289600533726,10.715961990255144
TraesCS2A02G214300,4.523561956057013,2.584962500721156,3.807354922057604,3.9068905956085187,2.0
TraesCS2A02G214300,4.321928094887363,2.321928094887362,3.584962500721156,3.700439718141092,1.584962500721156
TraesCS7B02G170600,7.813781191217037,7.499845887083206,7.554588851677638,7.499845887083206,8.214319120800766
TraesCS7B02G170600,7.523561956057013,7.20945336562895,7.257387842692652,7.20945336562895,7.918863237274595
TraesCS7B02G170600,7.714245517666122,7.400879436282184,7.451211111832329,7.400879436282184,8.113742166049189
TraesCS7B02G320100,3.9068905956085187,4.321928094887363,4.700439718141092,4.643856189774724,3.169925001442312
TraesCS7B02G320100,3.700439718141092,4.087462841250339,4.523561956057013,4.459431618637297,3.0
TraesCS7B02G320100,3.700439718141092,4.087462841250339,4.459431618637297,4.459431618637297,3.0
TraesCS7B02G320100,4.0,4.459431618637297,4.857980995127572,4.807354922057604,3.321928094887362
TraesCS5B02G151700,3.4594316186372973,3.0,4.0,3.807354922057604,3.700439718141092
TraesCS2B02G469100,3.4594316186372973,2.807354922057604,3.169925001442312,4.247927513443585,2.584962500721156
TraesCS2D02G216100,2.321928094887362,2.584962500721156,2.584962500721156,3.0,2.0
TraesCS1D02G047400,4.321928094887363,5.357552004618084,5.459431618637297,5.491853096329675,3.9068905956085187
TraesCS1D02G047400,4.247927513443585,5.285402218862249,5.392317422778761,5.426264754702098,3.807354922057604
TraesCS1D02G047400,7.266786540694901,8.312882955284355,8.413627929024173,8.451211111832329,6.807354922057604
TraesCS2B02G252900,3.700439718141092,4.169925001442312,5.044394119358453,4.321928094887363,3.807354922057604
TraesCS2D02G179300,6.3750394313469245,6.930737337562887,6.94251450533924,6.491853096329675,6.94251450533924
TraesCS5B02G442200,5.285402218862249,3.807354922057604,4.247927513443585,4.459431618637297,5.0
TraesCS5B02G442200,5.285402218862249,3.807354922057604,4.169925001442312,4.459431618637297,5.0
TraesCS3D02G057500,4.584962500721156,4.0,4.584962500721156,4.459431618637297,4.087462841250339
TraesCS3D02G057500,4.392317422778761,3.807354922057604,4.459431618637297,4.321928094887363,3.9068905956085187
TraesCS7A02G141600,4.087462841250339,3.0,2.807354922057604,2.807354922057604,1.584962500721156
TraesCS7A02G141600,4.087462841250339,3.0,2.807354922057604,2.807354922057604,1.584962500721156
TraesCS7A02G141600,4.169925001442312,3.169925001442312,3.0,2.807354922057604,1.584962500721156
TraesCS7A02G141600,4.087462841250339,3.0,2.807354922057604,2.807354922057604,1.584962500721156
TraesCS2A02G379600,5.491853096329675,3.700439718141092,2.0,3.4594316186372973,5.554588851677638
TraesCS2D02G534600,5.727920454563199,6.087462841250339,6.754887502163468,6.266786540694901,5.614709844115208
TraesCS2D02G534600,5.614709844115208,5.977279923499917,6.6293566200796095,6.149747119504682,5.491853096329675
TraesCS5B02G434100,10.124121311829187,8.098032082960527,7.832890014164741,8.974414589805527,9.177419537989236
TraesCS5B02G207900,2.584962500721156,3.0,3.169925001442312,4.247927513443585,2.321928094887362
TraesCS6A02G272300,4.643856189774724,2.321928094887362,4.584962500721156,4.459431618637297,4.954196310386875
TraesCS6A02G416300,5.321928094887363,6.357552004618084,6.6865005271832185,6.3750394313469245,6.149747119504682
TraesCS7A02G488600,3.0,3.9068905956085187,4.247927513443585,5.20945336562895,3.169925001442312
TraesCS7A02G488600,3.0,3.9068905956085187,4.247927513443585,5.20945336562895,3.169925001442312
TraesCS1A02G042700,2.584962500721156,3.0,2.321928094887362,2.321928094887362,2.807354922057604
TraesCS1A02G261900,4.906890595608519,4.807354922057604,4.643856189774724,4.906890595608519,5.392317422778761
TraesCS1A02G228900,4.392317422778761,4.0,4.169925001442312,2.807354922057604,4.247927513443585
TraesCS2B02G307500,2.807354922057604,2.807354922057604,3.4594316186372973,3.584962500721156,1.0
TraesCS1B02G395300,8.939579214314692,6.741466986401147,6.523561956057013,6.554588851677638,8.071462362556623
TraesCS4B02G120400,1.584962500721156,3.0,2.807354922057604,2.0,2.0
TraesCS7D02G214000,2.0,3.584962500721156,4.087462841250339,4.247927513443585,1.584962500721156
TraesCS3B02G099900,4.906890595608519,1.584962500721156,2.0,3.0,2.584962500721156
TraesCS3B02G099900,4.906890595608519,1.584962500721156,2.0,3.0,2.584962500721156
TraesCS3B02G099900,4.906890595608519,1.584962500721156,2.0,3.0,2.584962500721156
TraesCS3A02G255000,3.321928094887362,2.807354922057604,3.584962500721156,4.392317422778761,2.0
TraesCS3A02G255000,3.4594316186372973,3.0,3.700439718141092,4.459431618637297,2.0
TraesCS3A02G255000,3.321928094887362,3.0,3.700439718141092,4.459431618637297,2.0
TraesCS3A02G255000,3.321928094887362,3.0,3.700439718141092,4.459431618637297,2.0
TraesCS3A02G255000,3.321928094887362,2.807354922057604,3.700439718141092,4.459431618637297,2.0
TraesCS3A02G255000,3.4594316186372973,3.0,3.700439718141092,4.523561956057013,2.0
TraesCS3A02G255000,3.321928094887362,2.807354922057604,3.700439718141092,4.459431618637297,2.0
TraesCS7D02G360700,4.857980995127572,4.523561956057013,4.700439718141092,4.584962500721156,4.523561956057013
